Rank,Puzzles,Solutions
835,3 8 8 8 11 11,(3-((8-(8*(11+11)))/8))
836,4 4 5 8 9 11,((4*(((9+11)-8)-5))-4)
837,4 5 5 5 5 10,(4-(5-(5+(5+(5+10)))))
838,3 4 4 4 9 10,(3*((4*(4+(9-10)))-4))
839,3 3 6 7 8 10,(3*(3-(6+(7-(8+10)))))
840,3 4 6 10 10 11,(3-(4+(6-(10+(10+11)))))
841,3 4 4 5 5 8,(3*(4-(4+(5-(5+8)))))
842,3 4 7 8 8 9,(3/(4/(7+(8+(8+9)))))
843,5 6 6 6 8 10,((6+(6+(6*(8+10))))/5)
844,8 9 9 9 9 11,(8/(9/(9-(9*(9-11)))))
845,5 7 7 8 8 8,((7*((8/7)+(8+8)))/5)
846,3 4 5 5 6 9,(3-(4-(5+(5+(6+9)))))
847,7 7 7 8 8 11,(((7+7)*((8/8)+11))/7)
848,4 8 8 8 8 10,(4*(8+(8+(8-(8+10)))))
849,3 4 4 4 10 11,((4-(4*(4-(10+11))))/3)
850,4 5 5 7 9 9,(4/(5/(5+(7+(9+9)))))
851,3 3 3 3 6 10,((3*((3*(10-6))-3))-3)
852,3 7 7 8 8 8,(3*(7-(7+(8-(8+8)))))
853,4 6 6 6 9 10,(4+((6+(6*(9+10)))/6))
854,3 5 6 6 10 10,(((6+(6+(10+10)))-5)-3)
855,4 4 10 10 11 11,(4*(4-(10+(10-(11+11)))))
856,4 5 6 7 10 10,(((6+(7+(10+10)))-5)-4)
857,4 5 8 8 8 9,(((8+(8+(8+9)))-5)-4)
858,4 5 7 7 8 8,(4/(5/(7+(7+(8+8)))))
859,3 4 6 10 11 11,((4*(6-(10-(11+11))))/3)
860,3 3 3 3 7 11,((3+(3+(3+(7+11))))-3)
861,3 5 6 7 7 8,(3+(5-(6-(7+(7+8)))))
862,7 9 9 9 9 9,(7-((9-(9*(9+9)))/9))
863,3 5 6 6 11 11,((5-(6-(6+(11+11))))-3)
864,3 6 6 6 6 11,((6-(6*(6-(6+11))))/3)
865,3 4 5 8 9 11,((4-(5-(8+(9+11))))-3)
866,3 3 7 7 10 11,(3-(3*(7+(7-(10+11)))))
867,4 5 6 7 11 11,((5-(6-(7+(11+11))))-4)
868,6 6 7 7 7 11,(6*((7+(7+(7-11)))-6))
869,3 4 8 9 9 9,(3+(4+(8-(9-(9+9)))))
870,3 5 5 6 10 11,(((5+(6+(10+11)))-5)-3)
871,3 7 7 10 11 11,(3-(7*(7-(10+(11-11)))))
872,4 4 4 6 7 9,(((4+(6*(7+9)))-4)/4)
873,4 5 7 7 9 9,(4-(5*(7+(7-(9+9)))))
874,5 5 5 5 6 9,(5*((((6*9)-5)/5)-5))
875,3 6 7 9 10 10,(3*(6-(7-(9+(10-10)))))
876,5 5 8 8 9 10,(((5*8)+(8-(9+10)))-5)
877,5 8 11 11 11 11,(5+(8+(11+(11*(11-11)))))
878,7 7 7 9 9 9,(((7*(7+9))-(9*9))-7)
879,7 7 8 9 10 10,(7+(7+(((9*10)-10)/8)))
880,4 6 6 9 9 11,(4*(6*((9+(9-11))-6)))
881,4 4 6 6 9 9,(4*(4-((6-(9+9))/6)))
882,3 4 8 9 10 10,(3+(4+(8+(9+(10-10)))))
883,3 6 7 9 11 11,(3*(6-(7-(9+(11-11)))))
884,4 5 6 10 10 11,(4-(5+(6-(10+(10+11)))))
885,6 7 8 8 8 8,(6*(7-((8+(8+8))/8)))
886,6 9 9 9 9 10,(6-((9-(9*(9+10)))/9))
887,3 4 9 9 11 11,(3*(4-(9+(9-(11+11)))))
888,3 4 7 9 9 10,(3*(4+((9+(9+10))/7)))
889,4 7 7 8 8 8,(4*(7+(7+(8-(8+8)))))
890,3 6 6 7 7 9,(3+(6+(6-(7-(7+9)))))
891,5 7 8 9 9 11,(5-(7-(8-(9*(9-11)))))
892,3 3 3 8 10 10,((3*(((10+10)-8)-3))-3)
893,6 7 11 11 11 11,(6*(7-((11+(11+11))/11)))
894,4 7 7 8 9 9,(4*(7+(7-(8+(9-9)))))
895,3 3 8 8 8 11,(((8*(8+(8+11)))/3)/3)
896,3 3 4 4 9 9,(3+(3-(4-(4+(9+9)))))
897,3 3 3 8 11 11,(3*((((11+11)-8)-3)-3))
898,3 3 4 5 5 7,(3*((4-(5-(5+7)))-3))
899,4 5 8 9 9 10,(4*(5+(8/(9+(9-10)))))
900,4 7 8 8 10 10,((7*(((10+10)-8)-8))-4)
901,3 3 5 5 6 11,(3-(3*(5+(5-(6+11)))))
902,3 5 7 8 8 11,(((7*((8+11)-8))-5)/3)
903,4 6 8 8 8 9,(4*(6*(((8+9)-8)-8)))
904,3 5 9 11 11 11,(3*(5-(9-(11+(11/11)))))
905,3 5 6 8 8 10,(((6+(8+(8+10)))-5)-3)
906,5 5 6 10 10 10,(5-(5+(6-(10+(10+10)))))
907,6 8 10 11 11 11,(6*((10+((11+11)/11))-8))
908,4 5 8 9 10 11,(4-(5*(8+(9-(10+11)))))
909,4 5 7 8 10 10,(4+(5/(7/(8+(10+10)))))
910,8 9 9 9 11 11,((9+((9/9)+(11+11)))-8)
911,7 8 8 8 10 10,((8-(8*((8-10)*10)))/7)
912,5 6 6 6 10 10,((6*((6+(10+10))-6))/5)
913,4 4 5 5 5 7,(4*(4-(5+(5-(5+7)))))
914,5 5 6 10 11 11,(5+(5*(6-((11+11)/10))))
915,3 3 5 7 10 10,(3+(3+(5-(7-(10+10)))))
916,3 3 3 7 8 9,(3-(3*(3+(7-(8+9)))))
917,4 4 4 4 5 6,((4*(4+(4+(5-6))))-4)
918,4 7 7 9 9 11,((7*(((9+11)-9)-7))-4)
919,3 3 4 7 9 10,(((4+(7+(9+10)))-3)-3)
920,7 8 8 8 11 11,(7-(8+(8+((8-11)*11))))
921,3 7 8 11 11 11,(3-(7*(8+(11-(11+11)))))
922,4 5 6 6 9 11,(4*(5-((6/6)+(9-11))))
923,3 3 4 7 10 11,(3-(3+(4-(7+(10+11)))))
924,3 4 7 7 7 7,(3*(4*((7/7)+(7/7))))
925,3 5 5 5 5 5,(3*(5+((5+(5+5))/5)))
926,4 4 5 7 9 10,((4*(((9+10)-7)-5))-4)
927,5 6 6 10 10 10,(5*(6*((6+10)/(10+10))))
928,3 3 5 10 10 11,(3*(3-(5+(10*(10-11)))))
929,3 4 4 4 5 7,(3*(((4+(5+7))-4)-4))
930,3 4 7 7 8 8,(3*(4*(((8+8)-7)-7)))
931,3 7 7 7 7 7,(3-(7-(7+(7+(7+7)))))
932,3 5 5 5 9 11,(3*(5-((5-(9+11))/5)))
933,7 7 7 7 8 10,(((7*(7+(8+10)))-7)/7)
934,6 6 7 7 9 10,((6*(((9+10)-7)-7))-6)
935,3 4 5 5 5 11,(3*(4+(5+(5+(5-11)))))
936,8 8 8 9 9 9,((8*(8*(9/(9+9))))-8)
937,3 5 6 6 6 7,(3*(((6+(6+7))-6)-5))
938,5 6 9 9 9 10,((6/(9/((9+9)*10)))/5)
939,3 3 6 10 11 11,(3+(3+(6-(10-(11+11)))))
940,4 4 5 7 10 10,(((5+(7+(10+10)))-4)-4)
941,6 6 7 7 10 11,(6*(6+((7-(10+11))/7)))
942,7 8 9 9 9 10,(7+(8-((9-(9*10))/9)))
943,3 8 8 10 11 11,(((8*(10+(11-11)))-8)/3)
944,5 5 5 5 9 9,((5+(5*(5+(9+9))))/5)
945,6 7 7 9 9 11,(6+(7-(7+(9*(9-11)))))
946,4 5 7 7 7 10,(4*((7+(7+(7-10)))-5))
947,5 6 9 9 10 11,((6*(9-((9-10)*11)))/5)
948,4 4 5 6 7 9,(4-(4*(5+(6-(7+9)))))
949,3 5 5 6 6 8,(3*(5-(5+(6-(6+8)))))
950,3 3 4 5 7 7,(3*(3-(4+(5-(7+7)))))
951,6 7 9 9 11 11,(((9*((11*11)-9))/7)/6)
952,4 5 6 9 9 10,(4-(5*(6+(9-(9+10)))))
953,6 8 8 8 9 11,(6*(8+(8+(8-(9+11)))))
954,8 9 11 11 11 11,(8*(9*(11/(11+(11+11)))))
955,6 7 8 9 10 11,(6*(7+(8+((9-10)*11))))
956,3 5 5 9 9 11,(3+(5+(5-(9-(9+11)))))
957,5 7 8 8 8 10,(5+(7+(8-(8/(8-10)))))
958,5 5 7 9 11 11,(5-(5+(7-(9+(11+11)))))
959,5 5 5 6 6 6,(5*(5-((6/5)-(6/6))))
960,4 4 4 7 10 11,(((4+(7+(10+11)))-4)-4)
961,3 3 3 5 7 11,((3+(3*(5+(7+11))))/3)
962,4 4 6 8 8 10,(((6+(8+(8+10)))-4)-4)
963,4 6 6 8 9 9,((6*(6-(8-(9+9))))/4)
964,5 5 5 6 9 11,(((5+(6*(9+11)))-5)/5)
965,3 8 9 9 9 11,(3*((9+(9+(9-11)))-8))
966,5 7 7 7 9 10,(5+(7+(7-(10/(7-9)))))
967,4 5 5 6 10 10,(4*((5+(6+(10-10)))-5))
968,6 7 8 8 8 11,(6*(7+(8+(8-(8+11)))))
969,4 7 7 8 8 11,((7*(((8+11)-8)-7))-4)
970,3 3 4 4 5 6,(3*(((4+(5+6))-4)-3))
971,3 6 6 10 10 10,((6*(6/(10/(10+10))))/3)
972,5 6 7 8 9 10,((6*((8+(9+10))-7))/5)
973,5 5 6 7 7 11,(((6-(7*(7-11)))-5)-5)
974,7 8 9 10 10 11,(7+(8+(9+((10-10)*11))))
975,3 3 4 8 8 9,(3*(3-(4+(8-(8+9)))))
976,4 4 6 8 9 10,(4-(4*(6+(8-(9+10)))))
977,3 6 6 10 11 11,(3*(6-((10-(11+11))/6)))
978,4 4 7 8 10 11,(4/(4*(7/(8*(10+11)))))
979,5 6 7 8 10 11,((6*(7-(8-(10+11))))/5)
980,3 7 8 10 10 10,(3-(7*(8-(10+(10/10)))))
981,3 3 3 6 8 8,(3-(3*(3+(6-(8+8)))))
982,4 5 5 9 10 11,(4-(5+(5-(9+(10+11)))))
983,3 4 7 8 9 11,(3*(4+((8+(9+11))/7)))
984,3 5 5 5 11 11,(((5+(5+(11+11)))-5)-3)
985,3 6 8 9 9 9,(3*(6-(8-(9+(9/9)))))
986,3 3 4 6 9 9,(3+(3*(4+((9+9)/6))))
987,3 3 3 10 11 11,((3*(((11+11)-10)-3))-3)
988,3 7 8 10 11 11,((7+(8-(10-(11+11))))-3)
989,3 4 4 5 7 11,(3+(4+(4-(5-(7+11)))))
990,4 4 6 9 9 11,(4-(4*(6+(9-(9+11)))))
991,3 6 8 9 10 10,((6-(8-(9+(10+10))))-3)
992,4 4 7 7 7 9,(4+(4-(7-(7+(7+9)))))
993,4 4 5 8 8 8,(4*((5/(8/(8+8)))-4))
994,5 6 6 9 9 9,(5*(6-((9+9)/(6+9))))
995,8 8 8 8 8 9,(((8*(8+(8+9)))-8)/8)
996,3 3 6 7 7 7,(3-(3/(6/(7-(7*7)))))
997,3 6 7 7 8 10,((6*(7+(7+(8-10))))/3)
998,5 5 6 8 8 8,(5+(5+(6-(8-(8+8)))))
999,3 3 7 7 8 8,(((7+(7+(8+8)))-3)-3)
1000,7 10 11 11 11 11,((10+(11+(11-(11/11))))-7)
1001,3 3 5 9 10 10,(3-(3+(5-(9+(10+10)))))
1002,3 4 5 5 8 11,((4*((8+11)-(5/5)))/3)
1003,3 3 3 3 5 7,(3+(3+(3+(3+(5+7)))))
1004,4 5 6 8 8 11,(((6+(8+(8+11)))-5)-4)
1005,7 9 10 10 10 11,((9+(((10+10)*11)/10))-7)
1006,3 4 7 7 7 10,(((7+(7+(7+10)))-4)-3)
1007,3 4 4 4 4 9,((4+(4*(4+(4+9))))/3)
1008,3 4 5 8 8 9,(3*(4-(5+(8-(8+9)))))
1009,3 3 7 7 9 9,(3+(3-(7-(7+(9+9)))))
1010,4 8 8 10 10 11,((8-(8*(10-(10+11))))/4)
1011,4 5 8 8 10 11,(4+(5+(8+(8+(10-11)))))
1012,3 8 8 9 10 10,((8+(8-(9-(10+10))))-3)
1013,4 5 7 7 10 10,((5-(7*(7-(10+10))))/4)
1014,4 6 7 7 8 11,(4+(6-(7+(7*(8-11)))))
1015,3 5 6 7 9 10,(((6+(7+(9+10)))-5)-3)
1016,5 9 9 9 9 10,(5-((9-((9+9)*10))/9))
1017,3 5 8 8 8 10,(((8*(8/(10-8)))-5)-3)
1018,4 4 4 6 6 6,(4*(4-(4+(6-(6+6)))))
1019,6 7 7 8 9 10,(6*(7+(7+((8-9)*10))))
1020,5 5 5 5 5 6,(5*(5+(5/(5-(5*6)))))
1021,4 5 7 7 11 11,(4*(5+(7/(7+(11-11)))))
1022,3 4 4 10 11 11,(3*(4+(4+(10*(11-11)))))
1023,7 7 7 9 11 11,(((7+(9+(11+11)))-7)-7)
1024,4 4 4 8 9 10,((4*(((9+10)-8)-4))-4)
1025,3 3 9 11 11 11,(3-(3+(9-(11+(11+11)))))
1026,3 3 6 8 8 10,(3/(3*(6/(8*(8+10)))))
1027,5 5 8 10 11 11,(5-(5+(8-(10+(11+11)))))
1028,5 5 5 7 8 10,(((5*(7+(8+10)))-5)/5)
1029,4 7 7 8 10 11,(4*(7-(7/(8+(10-11)))))
1030,3 6 6 9 9 11,((6-(6*(9-(9+11))))/3)
1031,7 7 10 10 10 11,(7+(7-((10-(10*11))/10)))
1032,6 7 8 8 10 10,(6/(7/(8-((8-10)*10))))
1033,3 3 7 8 9 10,(3+(3+(7-(8-(9+10)))))
1034,3 3 4 5 7 10,(3+(3-(4-(5+(7+10)))))
1035,6 7 8 8 11 11,(6*(7*(8/((11+11)-8))))
1036,4 7 7 7 7 9,(((7*(7+(7-9)))-7)-4)
1037,3 4 5 9 9 10,((4-(5-(9+(9+10))))-3)
1038,3 4 6 6 7 11,((4*((6+(7+11))-6))/3)
1039,3 6 10 10 10 10,((6*(10+((10+10)/10)))/3)
1040,5 7 8 11 11 11,((7-(((8-11)*11)+11))-5)
1041,5 6 7 7 8 9,(((7+(7*(8+9)))-6)/5)
1042,4 4 6 7 8 8,(4/(4-((7+(8+8))/6)))
1043,3 7 8 9 9 10,((7-(8-(9+(9+10))))-3)
1044,4 4 4 7 7 9,((4+(4*(7+(7+9))))/4)
1045,6 7 9 11 11 11,(6+(7+(9+((11+11)/11))))
1046,5 5 8 9 9 10,(5*((8+((9+9)/10))-5))
1047,4 5 9 9 9 10,(4*(5-(9+(9-(9+10)))))
1048,4 7 7 7 8 10,((7*(((8+10)-7)-7))-4)
1049,3 4 5 9 10 11,(3-(4+(5-(9+(10+11)))))
1050,3 3 3 7 7 7,((3+(3+(7+(7+7))))-3)
1051,5 5 5 6 6 9,(5+(5+(5-(6-(6+9)))))
1052,4 4 6 7 9 9,(4/(((7+(9+9))/6)-4))
1053,5 5 7 11 11 11,(5+(5+(7/(11/(11+11)))))
1054,4 5 9 9 10 11,(4*(5+(9-(9+(10-11)))))
1055,4 5 6 6 7 7,(4*(5+(6/(6+(7-7)))))
1056,4 4 5 5 7 9,(4+(4-(5-(5+(7+9)))))
1057,4 4 7 7 10 10,((4*(7+(7*(10-10))))-4)
1058,4 8 9 9 9 10,((8+(((9+9)*10)/9))-4)
1059,3 5 7 11 11 11,(3/(5/(7+(11+(11+11)))))
1060,3 4 6 7 8 9,((4*((7+(8+9))-6))/3)
1061,5 5 6 6 7 9,((5+(6*(6+(7-9))))-5)
1062,3 8 8 8 8 10,(((8*((8+10)-8))-8)/3)
1063,4 5 6 6 8 8,(4-(5*(6+(6-(8+8)))))
1064,3 4 7 7 9 10,(3-((7*(7-(9+10)))/4))
1065,3 5 5 5 7 8,(3*(5/(5-(5*(7/8)))))
1066,3 8 8 8 9 11,(3+((8+(8*(9+11)))/8))
1067,5 7 7 9 9 9,((((9-7)*(9+9))-7)-5)
1068,4 8 8 9 9 11,((8-(8*(9-(9+11))))/4)
1069,5 7 9 10 10 11,((7-(9-(10+(10+11))))-5)
1070,3 5 5 5 8 9,(3*(5*(5-((8+9)/5))))
1071,3 7 7 9 9 9,(((7+(9+(9+9)))-7)-3)
1072,3 6 7 8 8 8,(3+(6+(7-(8-(8+8)))))
1073,4 5 6 8 11 11,(4+(5+(6+(8+(11/11)))))
1074,3 4 7 7 10 10,((4-(7+((7-10)*10)))-3)
1075,3 4 4 4 7 9,((4+(4+(4*(7+9))))/3)
1076,8 8 8 11 11 11,((8*(8*(11/(11+11))))-8)
1077,4 6 6 6 6 8,(4-(6-(6+(6+(6+8)))))
1078,7 9 9 10 10 10,(7+(9+(((9*10)-10)/10)))
1079,3 7 7 7 9 9,(3+(7+(7+(7+(9-9)))))
1080,3 4 4 7 7 7,(3-(4-(4+(7+(7+7)))))
1081,3 3 7 7 7 10,(3*((7+(7+(7-10)))-3))
1082,4 5 6 7 8 10,(4*((6+(7+(8-10)))-5))
1083,4 6 10 10 10 10,(4*(6+(10+(10-(10+10)))))
1084,6 6 6 10 10 11,((6*(((10+11)-10)-6))-6)
1085,3 4 8 10 10 10,((4*(8-(10-(10+10))))/3)
1086,3 3 3 3 4 9,(3-(3*(3+(3-(4+9)))))
1087,8 8 8 9 11 11,(8*(8+(8+(9-(11+11)))))
1088,3 6 7 10 11 11,(3*(6-(7-(10-(11/11)))))
1089,4 6 6 6 7 9,((6*((6+(7+9))-6))/4)
1090,3 5 6 6 8 9,(3*((6+(6-(8-9)))-5))
1091,3 3 7 7 8 11,(3*(3-(7+(7-(8+11)))))
1092,7 7 8 10 11 11,(7-(7+(8-(10+(11+11)))))
1093,3 4 8 10 11 11,(3*(4+((10+(11+11))/8)))
1094,3 3 3 3 5 10,((3*(((5+10)-3)-3))-3)
1095,10 10 10 11 11 11,(((10+10)*(11+(11/11)))/10)
1096,3 5 6 6 9 10,(3*((6+(6-(9-10)))-5))
1097,3 4 7 10 10 11,(3*(4-(7+(10-(10+11)))))
1098,6 6 6 10 11 11,(6*(6+((10-(11+11))/6)))
1099,3 7 9 10 11 11,(3-(7*(9+(10-(11+11)))))
1100,3 5 5 6 8 10,(3*((5+(6-(8-10)))-5))
1101,3 3 4 5 9 9,((3*(((9+9)-5)-4))-3)
1102,4 4 6 6 7 9,(4+(4-(6-(6+(7+9)))))
1103,3 9 9 10 10 11,((9+(9+(10+(10-11))))-3)
1104,3 3 4 5 10 10,(3*((((10+10)-5)-4)-3))
1105,3 3 3 8 8 10,(3-(3*(3+(8-(8+10)))))
1106,4 5 8 10 10 11,((5-(8-(10+(10+11))))-4)
1107,5 5 5 6 8 8,(5+(5+((6+(8*8))/5)))
1108,4 5 7 9 10 10,(4-(5*(7+(9-(10+10)))))
1109,3 4 9 9 9 10,(3+(4+(9+(9+(9-10)))))
1110,6 6 8 9 10 10,(6-(6*(8+(9-(10+10)))))
1111,3 3 3 8 9 11,((3*(((9+11)-8)-3))-3)
1112,4 5 7 9 11 11,((5-(7*(9-(11+11))))/4)
1113,7 7 7 11 11 11,(((7+7)*(11+(11/11)))/7)
1114,4 4 5 5 10 10,(4+(4/(5/(5+(10+10)))))
1115,4 4 6 7 7 11,(4/(((7+(7+11))/6)-4))
1116,7 8 8 9 11 11,(((8+(9+(11+11)))-8)-7)
1117,3 3 4 4 7 8,(3-(3*(4+(4-(7+8)))))
1118,3 7 8 8 9 9,(((8+(8+(9+9)))-7)-3)
1119,4 8 8 9 11 11,(((8*((11+11)-9))-8)/4)
1120,3 3 4 8 10 11,((3*(((10+11)-8)-4))-3)
1121,4 4 8 9 10 11,(4*(4/(8/((10+11)-9))))
1122,3 5 11 11 11 11,((5-(11-(11+(11+11))))-3)
1123,3 3 3 6 10 11,(((3+(6+(10+11)))-3)-3)
1124,3 3 5 7 7 8,(3*((5+(7+(7-8)))-3))
1125,3 6 8 11 11 11,(3*(6-(8-(11-(11/11)))))
1126,4 4 7 7 8 11,(4-(4*(7+(7-(8+11)))))
1127,4 5 5 5 5 9,(4-(5*(5+(5-(5+9)))))
1128,4 5 7 8 8 9,(4*(5+(7/(8+(8-9)))))
1129,8 9 9 9 9 10,(8*((((9+9)/9)+10)-9))
1130,3 3 4 7 7 10,(((4+(7+(7*10)))/3)-3)
1131,3 4 7 8 8 8,(((7+(8+(8+8)))-4)-3)
1132,5 6 6 6 8 9,(5+(6*(6-((8+9)/6))))
1133,7 8 8 8 8 9,(7-((8-((8+8)*9))/8))
1134,4 7 7 10 11 11,((7*((10+(11/11))-7))-4)
1135,3 6 8 9 11 11,((6+(8-(9-(11+11))))-3)
1136,4 4 5 8 10 11,(4-(4+(5-(8+(10+11)))))
1137,4 8 8 8 8 9,((8+(8+(8+(8*9))))/4)
1138,3 4 4 4 10 10,(3*(4-((4-(10+10))/4)))
1139,3 3 6 7 9 10,(3+(3+(6-(7-(9+10)))))
1140,7 7 9 9 11 11,(7+((9+((9*11)+11))/7))
1141,5 5 6 8 10 11,(5+(5+(6-(8*(10-11)))))
1142,3 5 5 5 6 10,(3-(5-(5+(5+(6+10)))))
1143,3 6 7 7 7 7,(3*(((7+(7+7))-7)-6))
1144,4 8 8 8 9 10,((8-(8*(8-(9+10))))/4)
1145,3 3 3 3 7 10,(3*((((7+10)-3)-3)-3))
1146,4 4 5 6 11 11,(4-((5*(6-(11+11)))/4))
1147,3 3 7 7 10 10,(3+(3*(7+(7*(10-10)))))
1148,5 5 7 8 8 8,(5+(5+(7/(8/(8+8)))))
1149,4 4 5 7 7 9,(4*((5+(7+(7-9)))-4))
1150,5 6 9 10 10 11,((6*(9-(10-(10+11))))/5)
1151,5 6 8 10 10 10,(5*(6*(8/((10+10)-10))))
1152,6 6 10 10 10 11,(6+(6+((10+(10*11))/10)))
1153,5 5 9 9 9 10,(5*(5-(((9+9)/10)/9)))
1154,4 4 4 6 7 8,(4-(4*(4+(6-(7+8)))))
1155,3 3 9 9 9 9,(3+(3-(9-(9+(9+9)))))
1156,3 3 6 6 6 8,((3+(6*(6+(6-8))))-3)
1157,6 6 7 7 7 10,(6-(6*(7+(7-(7+10)))))
1158,5 5 8 8 9 9,(((8+(8+(9+9)))-5)-5)
1159,5 5 5 5 6 8,((5+(5+(5+(6+8))))-5)
1160,3 4 5 8 10 11,((4*(5-(8-(10+11))))/3)
1161,3 3 7 7 11 11,(3+(3*(7+(7*(11-11)))))
1162,4 4 5 7 8 10,(4+(4/(5/(7+(8+10)))))
1163,4 4 4 6 8 9,((4+(4*(6+(8+9))))/4)
1164,5 5 8 8 10 10,(5*((8+((8+10)/10))-5))
1165,5 5 5 5 7 9,(5*(5+((7-9)/(5+5))))
1166,9 9 10 11 11 11,(((10-9)*(11+(11+11)))-9)
1167,6 9 9 9 9 9,(6/(9/(9+(9+(9+9)))))
1168,3 4 5 7 7 10,(3*(4/(5/((7+10)-7))))
1169,5 8 8 8 9 9,(5+((8+(8*(9+9)))/8))
1170,3 6 6 7 7 8,(3*(6-(6+(7-(7+8)))))
1171,3 3 6 8 9 11,(3+(3+(6-(8-(9+11)))))
1172,4 6 6 6 6 11,(4/(6/(6-(6*(6-11)))))
1173,5 7 8 9 9 10,(((8+(9+(9+10)))-7)-5)
1174,3 4 6 9 9 9,(3*((6/(9/(9+9)))-4))
1175,4 5 6 10 11 11,(4-(5*(6-(10+(11-11)))))
1176,6 7 9 9 9 11,(6*(7+(9-((9/9)+11))))
1177,3 4 7 9 10 10,(3*(4-(7+(9-(10+10)))))
1178,3 3 4 5 5 6,(3-(3+(4*(5-(5+6)))))
1179,5 5 7 9 9 11,(5+(5+(7+(9+(9-11)))))
1180,3 3 3 5 5 5,(3+(3+(3+(5+(5+5)))))
1181,5 7 9 9 10 11,((7+((9/9)+(10+11)))-5)
1182,4 6 7 8 11 11,(4*(6*((8+(11-11))-7)))
1183,3 3 8 8 9 11,(3+(3+(8+(8-(9-11)))))
1184,3 4 6 6 10 10,(3/(4/(6+(6+(10+10)))))
1185,3 6 6 7 8 8,(3+(6+(6-(7-(8+8)))))
1186,4 4 4 7 8 11,(4+(4+(4-(7-(8+11)))))
1187,5 7 8 9 10 10,(((7+8)*(9-(10/10)))/5)
1188,5 5 5 6 7 11,((((5*6)-(7-11))-5)-5)
1189,3 5 6 8 8 9,(3*(5-(6+(8-(8+9)))))
1190,7 7 8 8 8 8,(7+(7+(8+((8+8)/8))))
1191,3 3 4 5 6 7,((3+(4+(5*(6+7))))/3)
1192,4 5 8 9 10 10,(4*(5-(8-(9+(10-10)))))
1193,6 7 7 7 8 10,(6*(7/((7/(8/10))-7)))
1194,3 6 6 11 11 11,(3-(6+(6-(11+(11+11)))))
1195,4 4 6 7 10 11,(4*(4+(6*(7/(10+11)))))
1196,4 4 5 5 5 6,(4+((5*(5+(5+6)))/4))
1197,3 3 3 7 8 8,((3+(3*(7+(8+8))))/3)
1198,4 5 5 6 8 9,(4-(5-(5*(6+(8-9)))))
1199,4 9 9 10 10 10,((9+(9-(10-(10+10))))-4)
1200,5 5 5 6 8 11,(((5*(6+(8+11)))-5)/5)
1201,4 5 6 6 9 10,(4*((6+(6+(9-10)))-5))
1202,4 4 4 4 6 6,(4*(4-((4-(6+6))/4)))
1203,3 3 3 7 9 9,(((3*(7+(9+9)))-3)/3)
1204,3 6 8 10 10 10,(3*(6-(8+(10-(10+10)))))
1205,3 3 4 7 10 10,((3*(((10+10)-7)-4))-3)
1206,4 4 5 5 6 6,(4*(4-(5+(5-(6+6)))))
1207,10 10 10 10 11 11,((10+(10+(10*(11+11))))/10)
1208,4 7 8 10 11 11,((7/(8/(10+(11+11))))-4)
1209,3 3 5 6 7 7,(3*(3*(5-((7+7)/6))))
1210,3 9 10 10 10 11,(3*(9+(10+(10-(10+11)))))
1211,3 4 6 7 10 11,(3-((6*(7-(10+11)))/4))
1212,5 5 5 11 11 11,((5+(5-(11-(11*11))))/5)
1213,5 5 6 9 9 9,(5+(5+(6+(9-(9/9)))))
1214,3 3 5 6 8 8,(3*(3-(5+(6-(8+8)))))
1215,4 5 5 7 8 11,(4*(5+(5-(7+(8-11)))))
1216,5 6 6 6 7 11,((6+(6+(6*(7+11))))/5)
1217,3 5 5 5 9 10,(3*((((9*10)/5)-5)-5))
1218,3 3 4 6 7 8,(3*(3-(4+(6-(7+8)))))
1219,3 3 5 10 11 11,(3-(3*(5+(10-(11+11)))))
1220,3 4 7 8 8 11,(3*(4-(7+(8-(8+11)))))
1221,3 4 4 5 5 10,(3*((4/(5/(5+10)))-4))
1222,3 4 8 8 9 9,((4*((8+(9+9))-8))/3)
1223,3 5 5 5 10 11,(3-(5-((5*5)-(10-11))))
1224,3 7 7 9 11 11,((7+(7-(9-(11+11))))-3)
1225,4 6 6 6 8 11,(4+((6+(6*(8+11)))/6))
1226,3 4 4 7 8 8,((((7*(8+8))-4)/4)-3)
1227,6 6 7 7 10 10,(6*(6-((7/7)+(10/10))))
1228,4 5 6 7 9 11,(((6+(7+(9+11)))-5)-4)
1229,5 7 7 8 8 10,(5+(7+((7+8)*(8/10))))
1230,3 4 5 5 6 11,(3+(4-(5-(5+(6+11)))))
1231,6 6 9 9 9 9,(((9+(9+(9+9)))-6)-6)
1232,3 6 9 9 9 10,((((9*(9+10))-9)/6)-3)
1233,5 6 9 9 10 10,((6*((9+(10+10))-9))/5)
1234,4 4 5 6 7 8,(4+(4-(5-(6+(7+8)))))
1235,3 7 7 8 8 10,(3-(7*(7+(8-(8+10)))))
1236,4 5 8 8 8 11,(4-(5*(8-((8/8)+11))))
1237,6 7 7 9 10 11,(((7+(9+(10+11)))-7)-6)
1238,4 5 7 7 8 10,(4-(5*(7+(7-(8+10)))))
1239,3 4 5 7 10 10,(3/(4/(5+(7+(10+10)))))
1240,7 7 9 11 11 11,(7-(7+(9-(11+(11+11)))))
1241,3 5 9 10 10 11,(3/(5/(9+(10+(10+11)))))
1242,3 5 6 7 7 10,(3+(5+(6-(7-(7+10)))))
1243,7 9 9 9 9 11,((9+(((9+9)*11)/9))-7)
1244,3 5 5 9 9 10,(3*((5+(9+(9-10)))-5))
